temperature_salon,humidity_salon,weather,weather1,temperature,humidity
26.2625,64.68125,3,cloudy,26,64
26.31875,64.5,3,cloudy,26,64
26.38125,64.325,3,cloudy,26,64
26.46875,64.0875,1,sunny,26,64
26.56875,63.8,2,rainy,26,63
26.66875,63.53125,3,cloudy,26,63
26.78125,63.21875,1,sunny,26,63
26.90625,62.875,1,sunny,26,62
27.04375,62.5125,1,sunny,27,62
27.175,62.1375,3,cloudy,27,62
27.31875,61.725,2,rainy,27,61
27.4625,61.3,1,sunny,27,61
27.60625,60.8875,3,cloudy,27,60
27.75625,60.425,2,rainy,27,60
27.9,59.96875,1,sunny,27,59
27.9875,59.66875,3,cloudy,27,59
28.06875,59.41875,3,cloudy,28,59
28.14375,59.225,3,cloudy,28,59
28.20625,59.06875,3,cloudy,28,59
28.2625,58.91875,3,cloudy,28,58
28.30625,58.83125,3,cloudy,28,58
28.35625,58.75625,2,rainy,28,58
28.39375,58.6875,1,sunny,28,58
28.43125,58.60625,2,rainy,28,58
28.4625,58.55625,3,cloudy,28,58
28.5,58.46875,2,rainy,28,58
28.525,58.425,3,cloudy,28,58
28.55625,58.38125,3,cloudy,28,58
28.58125,58.34375,2,rainy,28,58
28.6,58.3125,2,rainy,28,58
28.61875,58.26875,3,cloudy,28,58
28.64375,58.2,1,sunny,28,58
28.66875,58.11875,3,cloudy,28,58
28.6875,58.025,3,cloudy,28,58
28.70625,57.9375,1,sunny,28,57
28.725,57.84375,3,cloudy,28,57
28.75,57.7375,2,rainy,28,57
28.775,57.6125,1,sunny,28,57
28.8,57.53125,3,cloudy,28,57
28.75625,57.08125,1,sunny,28,57
28.7125,56.6375,1,sunny,28,56
28.65625,56.1625,3,cloudy,28,56
28.60625,55.7375,1,sunny,28,55
28.5375,55.2,1,sunny,28,55
28.50625,54.825,3,cloudy,28,54
28.48125,54.45,3,cloudy,28,54
28.44375,54.05,3,cloudy,28,54
28.4125,53.70625,3,cloudy,28,53
28.38125,53.43125,1,sunny,28,53
28.35625,53.19375,1,sunny,28,53
28.26875,52.80625,2,rainy,28,52
28.175,52.41875,1,sunny,28,52
28.05625,52.14375,3,cloudy,28,52
27.9125,51.89375,2,rainy,27,51
27.7625,51.725,3,cloudy,27,51
27.65625,52.06875,1,sunny,27,52
27.5375,52.475,1,sunny,27,52
27.43125,52.875,1,sunny,27,52
27.38125,53.50625,3,cloudy,27,53
27.34375,54.34375,2,rainy,27,54
27.2625,55.06875,2,rainy,27,55
27.175,55.85,2,rainy,27,55
27.09375,56.66875,3,cloudy,27,56
26.99375,57.55,2,rainy,26,57
26.875,58.4625,3,cloudy,26,58
26.74375,59.40625,3,cloudy,26,59
26.675,60.4875,3,cloudy,26,60
26.63125,61.5,3,cloudy,26,61
26.6375,62.25,1,sunny,26,62
26.68125,62.9125,3,cloudy,26,62
26.7375,63.45625,3,cloudy,26,63
26.825,63.8,2,rainy,26,63
26.93125,64.025,2,rainy,26,64
27.04375,64.275,2,rainy,27,64
27.09375,64.2125,1,sunny,27,64
27.15625,64.025,3,cloudy,27,64
27.225,63.775,1,sunny,27,63
27.29375,63.44375,1,sunny,27,63
27.375,63.10625,2,rainy,27,63
27.4625,62.66875,2,rainy,27,62
27.56875,62.14375,2,rainy,27,62
27.675,61.5625,3,cloudy,27,61
27.78125,60.975,1,sunny,27,60
27.86875,60.45625,2,rainy,27,60
27.9375,60.0625,1,sunny,27,60
27.9875,59.75625,2,rainy,27,59
28.03125,59.45,2,rainy,28,59
28.06875,59.20625,3,cloudy,28,59
28.09375,59.00625,1,sunny,28,59
28.1125,58.84375,2,rainy,28,58
28.1375,58.6875,3,cloudy,28,58
28.15,58.5625,3,cloudy,28,58
28.1625,58.43125,2,rainy,28,58
28.175,58.3125,1,sunny,28,58
28.18125,58.19375,1,sunny,28,58
28.19375,58.05625,3,cloudy,28,58
28.19375,57.91875,3,cloudy,28,57
28.1875,57.4375,3,cloudy,28,57
28.11875,56.825,1,sunny,28,56
28.075,56.2625,3,cloudy,28,56
28.0375,55.73125,1,sunny,28,55
28.00625,55.2,3,cloudy,28,55
27.96875,54.66875,1,sunny,27,54
27.94375,54.21875,1,sunny,27,54
27.925,53.75625,1,sunny,27,53
27.9125,53.25,1,sunny,27,53
27.90625,52.7125,1,sunny,27,52
27.89375,52.11875,1,sunny,27,52
27.890625,51.5375,2,rainy,27,51
27.896875,50.9625,2,rainy,27,50
27.903125,50.35,1,sunny,27,50
27.903125,49.7875,2,rainy,27,49
27.903125,49.2125,1,sunny,27,49
27.921875,48.94375,3,cloudy,27,48
27.996875,48.85,2,rainy,27,48
27.984375,48.5,3,cloudy,27,48
27.953125,48.275,2,rainy,27,48
27.915625,48.03125,1,sunny,27,48
27.884375,47.76875,2,rainy,27,47
27.828125,47.475,2,rainy,27,47
27.759375,47.2,1,sunny,27,47
27.678125,47,1,sunny,27,47
27.609375,46.8625,1,sunny,27,46
27.521875,46.875,2,rainy,27,46
27.43125,46.90625,3,cloudy,27,46
27.31875,46.975,2,rainy,27,46
27.2125,47.14375,3,cloudy,27,47
27.1125,47.275,2,rainy,27,47
27.0125,47.40625,1,sunny,27,47
26.90625,47.55,1,sunny,26,47
26.8,47.70625,3,cloudy,26,47
26.75625,48.06875,2,rainy,26,48
26.73125,48.275,1,sunny,26,48
26.70625,48.46875,1,sunny,26,48
26.68125,48.7375,1,sunny,26,48
26.6625,48.9875,2,rainy,26,48
26.65,49.3,3,cloudy,26,49
26.6375,49.625,1,sunny,26,49
26.6,50.0125,1,sunny,26,50
26.59375,50.33125,3,cloudy,26,50
26.5625,50.7125,2,rainy,26,50
26.53125,51.20625,1,sunny,26,51
26.5,51.65625,1,sunny,26,51
26.45625,52.15,1,sunny,26,52
26.41875,52.64375,2,rainy,26,52
26.3625,53.23125,1,sunny,26,53
26.2875,53.79375,2,rainy,26,53
26.25,54.2625,1,sunny,26,54
26.19375,54.775,2,rainy,26,54
26.13125,55.3125,3,cloudy,26,55
26.075,55.78125,2,rainy,26,55
26.00625,56.21875,1,sunny,26,56
25.94375,56.6,2,rainy,25,56
25.8875,56.975,3,cloudy,25,56
25.83125,57.28125,2,rainy,25,57
25.7625,57.56875,1,sunny,25,57
25.7125,57.79375,3,cloudy,25,57
25.66875,57.9,3,cloudy,25,57
25.6125,57.9875,1,sunny,25,57
25.55625,58.0375,2,rainy,25,58
25.5,58.09375,1,sunny,25,58
25.45625,58.0875,2,rainy,25,58
25.43125,58.075,2,rainy,25,58
25.3625,58.1875,3,cloudy,25,58
25.3,58.2875,2,rainy,25,58
25.23125,58.4,3,cloudy,25,58
25.1625,58.55,2,rainy,25,58
25.1,58.7125,2,rainy,25,58
25.0375,58.86875,1,sunny,25,58
24.95625,59.03125,2,rainy,24,59
24.8875,59.1875,1,sunny,24,59
24.81875,59.3625,3,cloudy,24,59
24.75,59.53125,2,rainy,24,59
24.6875,59.675,3,cloudy,24,59
24.625,59.825,3,cloudy,24,59
24.575,59.975,2,rainy,24,59
24.5125,60.14375,3,cloudy,24,60
24.45,60.3375,3,cloudy,24,60
24.39375,60.5125,1,sunny,24,60
24.3375,60.68125,2,rainy,24,60
24.2875,60.8125,2,rainy,24,60
24.25,60.95,1,sunny,24,60
24.1875,61.11875,1,sunny,24,61
24.13125,61.3,1,sunny,24,61
24.06875,61.4875,3,cloudy,24,61
24.025,61.64375,2,rainy,24,61
23.98125,61.7875,3,cloudy,23,61
23.9375,61.91875,2,rainy,23,61
23.89375,62.025,3,cloudy,23,62
23.85,62.15,3,cloudy,23,62
23.8,62.28125,2,rainy,23,62
23.74375,62.45,1,sunny,23,62
23.7,62.59375,1,sunny,23,62
23.66875,62.73125,3,cloudy,23,62
23.6375,62.88125,1,sunny,23,62
23.60625,63.0125,3,cloudy,23,63
23.56875,63.15625,3,cloudy,23,63
23.5375,63.2625,1,sunny,23,63
23.53125,63.30625,1,sunny,23,63
23.53125,63.41875,1,sunny,23,63
23.5375,63.4375,3,cloudy,23,63
23.55625,63.45,2,rainy,23,63
23.58125,63.39375,1,sunny,23,63
23.6125,63.30625,1,sunny,23,63
23.66875,63.19375,3,cloudy,23,63
23.73125,62.98125,2,rainy,23,62
23.81875,62.69375,1,sunny,23,62
23.9125,62.3375,3,cloudy,23,62
24.0125,61.95,2,rainy,24,61
24.1125,61.49375,2,rainy,24,61
24.2125,60.85,1,sunny,24,60
24.33125,60.19375,2,rainy,24,60
24.45,59.475,1,sunny,24,59
24.5625,59.00625,3,cloudy,24,59
24.6375,58.65625,2,rainy,24,58
24.7,58.2875,1,sunny,24,58
24.75,58.04375,1,sunny,24,58
24.7875,57.796875,1,sunny,24,57
24.8125,57.615625,3,cloudy,24,57
24.8625,57.409375,3,cloudy,24,57
24.8875,57.228125,3,cloudy,24,57
24.9125,56.978125,1,sunny,24,56
24.93125,56.709375,3,cloudy,24,56
24.94375,56.465625,2,rainy,24,56
24.9375,56.209375,2,rainy,24,56
24.9375,56.040625,1,sunny,24,56
24.94375,55.965625,2,rainy,24,55
24.925,55.865625,2,rainy,24,55
24.9125,55.846875,3,cloudy,24,55
24.90625,55.534375,2,rainy,24,55
24.9375,55.153125,2,rainy,24,55
24.96875,54.646875,3,cloudy,24,54
24.9875,54.096875,1,sunny,24,54
25.0125,53.5125,2,rainy,25,53
25.05,53.0125,2,rainy,25,53
25.04375,52.8625,2,rainy,25,52
25.0375,52.6875,3,cloudy,25,52
25.025,52.65625,3,cloudy,25,52
25,52.7875,1,sunny,25,52
24.9625,52.95,3,cloudy,24,52
24.95625,53.14375,1,sunny,24,53
24.9375,53.275,2,rainy,24,53
24.9125,53.55,1,sunny,24,53
24.9,53.86875,2,rainy,24,53
24.8875,54.19375,2,rainy,24,54
24.8625,54.5875,3,cloudy,24,54
24.85,54.95,2,rainy,24,54
24.85,55.38125,2,rainy,24,55
24.88125,55.825,3,cloudy,24,55
24.9125,56.3125,1,sunny,24,56
24.91875,56.71875,1,sunny,24,56
24.93125,56.83125,1,sunny,24,56
24.95,57,2,rainy,24,57
24.96875,57.1625,3,cloudy,24,57
24.99375,57.2625,1,sunny,24,57
25.04375,57.31875,2,rainy,25,57
25.075,57.4375,2,rainy,25,57
25.10625,57.58125,1,sunny,25,57
25.1375,57.68125,2,rainy,25,57
25.18125,57.8,2,rainy,25,57
25.21875,57.9125,1,sunny,25,57
25.2625,58.025,2,rainy,25,58
25.2875,58.1375,3,cloudy,25,58
25.30625,58.24375,2,rainy,25,58
25.31875,58.325,3,cloudy,25,58
25.31875,58.38125,1,sunny,25,58
25.3375,58.43125,1,sunny,25,58
25.36875,58.4625,1,sunny,25,58
25.3875,58.475,3,cloudy,25,58
25.4125,58.4875,2,rainy,25,58
25.4375,58.48125,1,sunny,25,58
25.45,58.46875,1,sunny,25,58
25.46875,58.40625,2,rainy,25,58
25.48125,58.33125,1,sunny,25,58
25.49375,58.225,1,sunny,25,58
25.49375,58.03125,3,cloudy,25,58
25.4875,57.70625,1,sunny,25,57
25.4875,57.30625,1,sunny,25,57
25.48125,56.875,1,sunny,25,56
25.48125,56.40625,1,sunny,25,56
25.46875,55.90625,3,cloudy,25,55
25.4625,55.4125,1,sunny,25,55
25.45,54.9125,2,rainy,25,54
25.4375,54.41875,1,sunny,25,54
25.43125,53.90625,1,sunny,25,53
25.4125,53.44375,1,sunny,25,53
25.39375,53.0875,1,sunny,25,53
25.375,52.725,1,sunny,25,52
25.3625,52.475,3,cloudy,25,52
25.35625,52.2375,2,rainy,25,52
25.35,52.025,2,rainy,25,52
25.34375,51.875,1,sunny,25,51
25.34375,51.9,2,rainy,25,51
25.3375,52.04375,3,cloudy,25,52
25.3375,52.19375,1,sunny,25,52
25.3375,52.3875,3,cloudy,25,52
25.34375,52.65625,3,cloudy,25,52
25.34375,52.9125,2,rainy,25,52
25.34375,53.1875,1,sunny,25,53
25.35,53.4375,2,rainy,25,53
25.35625,53.69375,2,rainy,25,53
25.36875,53.9,2,rainy,25,53
25.38125,54.00625,1,sunny,25,54
25.3875,54.15,3,cloudy,25,54
25.3875,54.175,2,rainy,25,54
25.38125,54.1875,1,sunny,25,54
25.38125,54.19375,3,cloudy,25,54
25.38125,54.20625,3,cloudy,25,54
25.3875,54.15,2,rainy,25,54
25.3875,54.0375,2,rainy,25,54
25.3875,53.95,2,rainy,25,53
25.3875,53.85625,1,sunny,25,53
25.3875,53.71875,2,rainy,25,53
25.39375,53.6,3,cloudy,25,53
25.39375,53.4625,1,sunny,25,53
25.3875,53.3375,3,cloudy,25,53
25.38125,53.225,1,sunny,25,53
25.375,53.11875,2,rainy,25,53
25.36875,52.99375,3,cloudy,25,52
25.375,52.8625,2,rainy,25,52
25.36875,52.75,1,sunny,25,52
25.375,52.64375,1,sunny,25,52
25.375,52.53125,3,cloudy,25,52
25.36875,52.353125,2,rainy,25,52
25.353125,52.1515625,2,rainy,25,52
25.340625,51.9203125,3,cloudy,25,51
25.315625,51.6265625,2,rainy,25,51
25.278125,51.3453125,2,rainy,25,51
25.184375,51.1140625,2,rainy,25,51
25.078125,50.9390625,1,sunny,25,50
24.946875,50.8140625,2,rainy,24,50
24.815625,50.7265625,2,rainy,24,50
24.659375,50.6890625,3,cloudy,24,50
24.503125,50.6703125,1,sunny,24,50
24.334375,50.7203125,3,cloudy,24,50
24.171875,50.7640625,1,sunny,24,50
24.009375,50.8015625,2,rainy,24,50
23.828125,50.9390625,1,sunny,23,50
23.646875,51.1203125,3,cloudy,23,51
23.471875,51.2921875,2,rainy,23,51
23.3,51.525,1,sunny,23,51
23.1875,51.75625,2,rainy,23,51
23.1,52.0375,1,sunny,23,52
23.025,52.26875,2,rainy,23,52
23.025,52.43125,1,sunny,23,52
23.03125,52.48125,1,sunny,23,52
23.075,52.45,2,rainy,23,52
23.10625,52.3625,3,cloudy,23,52
23.1625,52.2375,2,rainy,23,52
23.2375,52.16875,3,cloudy,23,52
23.3375,52.425,3,cloudy,23,52
23.4375,52.875,2,rainy,23,52
23.55625,53.1375,2,rainy,23,53
23.66875,53.08125,2,rainy,23,53
23.775,52.94375,1,sunny,23,52
23.88125,52.81875,1,sunny,23,52
23.98125,52.64375,1,sunny,23,52
24.025,52.5,3,cloudy,24,52
24.05,52.3625,3,cloudy,24,52
24.06875,52.2625,3,cloudy,24,52
24.08125,52.19375,1,sunny,24,52
24.09375,52.18125,2,rainy,24,52
24.1,52.21875,1,sunny,24,52
24.11875,52.2875,2,rainy,24,52
24.13125,52.3375,1,sunny,24,52
24.13125,52.325,3,cloudy,24,52
24.1125,51.9375,1,sunny,24,51
24.08125,51.36875,1,sunny,24,51
24.0375,51.0125,3,cloudy,24,51
24.0125,50.875,3,cloudy,24,50
23.9875,50.7875,2,rainy,23,50
23.96875,50.7625,1,sunny,23,50
23.95625,50.76875,2,rainy,23,50
23.94375,50.78125,1,sunny,23,50
23.93125,50.8,3,cloudy,23,50
23.9125,50.825,3,cloudy,23,50
23.8875,50.84375,2,rainy,23,50
23.8625,50.88125,2,rainy,23,50
23.85,50.9375,3,cloudy,23,50
23.83125,51.03125,2,rainy,23,51
23.81875,51.15,3,cloudy,23,51
23.80625,51.25625,1,sunny,23,51
23.8,51.425,1,sunny,23,51
23.8,51.625,2,rainy,23,51
23.80625,51.86875,1,sunny,23,51
23.81875,52.0875,2,rainy,23,52
23.84375,52.26875,3,cloudy,23,52
23.85625,52.425,3,cloudy,23,52
23.875,52.56875,2,rainy,23,52
23.90625,52.6875,2,rainy,23,52
23.9375,52.80625,2,rainy,23,52
23.98125,52.9125,2,rainy,23,52
24.01875,53.025,1,sunny,24,53
24.075,53.11875,1,sunny,24,53
24.11875,53.18125,1,sunny,24,53
24.1625,53.2,3,cloudy,24,53
24.20625,53.19375,3,cloudy,24,53
24.24375,53.1875,2,rainy,24,53
24.2875,53.09375,2,rainy,24,53
24.325,52.96875,3,cloudy,24,52
24.35,52.76875,1,sunny,24,52
24.36875,52.5875,2,rainy,24,52
24.38125,52.4375,1,sunny,24,52
24.4,52.325,3,cloudy,24,52
24.41875,52.21875,3,cloudy,24,52
24.425,52.14375,1,sunny,24,52
24.4375,52.06875,2,rainy,24,52
24.45,52,1,sunny,24,52
24.4625,51.94375,2,rainy,24,51
24.4625,51.9,3,cloudy,24,51
24.46875,51.825,1,sunny,24,51
24.475,51.75,2,rainy,24,51
24.48125,51.65625,3,cloudy,24,51
24.4875,51.5625,1,sunny,24,51
24.49375,51.4625,1,sunny,24,51
24.49375,51.35,2,rainy,24,51
24.49375,51.2375,3,cloudy,24,51
24.49375,51.1375,2,rainy,24,51
24.49375,51.03125,3,cloudy,24,51
24.49375,50.9125,1,sunny,24,50
24.4875,50.79375,2,rainy,24,50
24.475,50.6625,3,cloudy,24,50
24.46875,50.525,2,rainy,24,50
24.41875,50.3,3,cloudy,24,50
24.35625,50.06875,3,cloudy,24,50
24.3,49.8625,1,sunny,24,49
24.225,49.68125,1,sunny,24,49
24.15625,49.525,1,sunny,24,49
24.0875,49.425,2,rainy,24,49
24.05625,49.4625,1,sunny,24,49
24.025,49.5375,2,rainy,24,49
24.00625,49.64375,2,rainy,24,49
24,49.75,3,cloudy,24,49
24.00625,49.86875,2,rainy,24,49
24.0125,50,2,rainy,24,50
24.01875,50.13125,3,cloudy,24,50
24.00625,50.34375,2,rainy,24,50
23.94375,50.64375,2,rainy,23,50
23.88125,51.0125,3,cloudy,23,51
23.88125,51.3625,3,cloudy,23,51
23.90625,51.8,3,cloudy,23,51
23.925,52.21875,2,rainy,23,52
23.95625,52.59375,2,rainy,23,52
23.9875,52.91875,2,rainy,23,52
24.025,53.25625,1,sunny,24,53
24.01875,53.43125,3,cloudy,24,53
24.00625,53.5875,3,cloudy,24,53
23.9875,53.71875,1,sunny,23,53
23.95625,53.85625,3,cloudy,23,53
23.9125,53.98125,2,rainy,23,53
23.875,54.10625,3,cloudy,23,54
23.8375,54.225,1,sunny,23,54
23.80625,54.2625,3,cloudy,23,54
23.8375,54.225,3,cloudy,23,54
23.8625,54.125,1,sunny,23,54
23.8625,54.15,3,cloudy,23,54
23.85,54.075,1,sunny,23,54
23.8375,53.98125,3,cloudy,23,53
23.825,53.95,1,sunny,23,53
23.8125,53.95,2,rainy,23,53
23.79375,53.91875,1,sunny,23,53
23.7875,53.90625,1,sunny,23,53
23.775,53.9,2,rainy,23,53
23.75625,53.90625,3,cloudy,23,53
23.74375,53.91875,1,sunny,23,53
23.7375,53.91875,2,rainy,23,53
23.71875,53.9125,2,rainy,23,53
23.70625,53.91875,1,sunny,23,53
23.7,53.91875,2,rainy,23,53
23.69375,53.91875,1,sunny,23,53
23.6875,53.9125,2,rainy,23,53
23.675,53.90625,1,sunny,23,53
23.66875,53.9,2,rainy,23,53
23.6625,53.9125,3,cloudy,23,53
23.6625,53.91875,3,cloudy,23,53
23.65625,53.93125,1,sunny,23,53
23.64375,53.94375,2,rainy,23,53
23.63125,53.975,1,sunny,23,53
23.6125,54.15,3,cloudy,23,54
23.6,54.34375,1,sunny,23,54
23.58125,54.575,2,rainy,23,54
23.55625,54.8125,3,cloudy,23,54
23.5375,55.05,3,cloudy,23,55
23.5125,55.26875,1,sunny,23,55
23.5,55.48125,2,rainy,23,55
23.4875,55.73125,3,cloudy,23,55
23.475,55.99375,3,cloudy,23,55
23.46875,56.225,1,sunny,23,56
23.46875,56.4375,3,cloudy,23,56
23.475,56.6,3,cloudy,23,56
23.475,56.725,2,rainy,23,56
23.48125,56.825,2,rainy,23,56
23.49375,56.86875,2,rainy,23,56
23.5,56.90625,3,cloudy,23,56
23.525,56.76875,3,cloudy,23,56
23.55,56.5875,2,rainy,23,56
23.5875,56.35625,3,cloudy,23,56
23.625,56.10625,1,sunny,23,56
23.65625,55.8625,2,rainy,23,55
23.68125,55.63125,3,cloudy,23,55
23.70625,55.39375,2,rainy,23,55
23.73125,55.09375,2,rainy,23,55
23.75,54.78125,3,cloudy,23,54
23.775,54.49375,1,sunny,23,54
23.7875,54.23125,2,rainy,23,54
23.79375,53.9875,1,sunny,23,53
23.803125,53.778125,2,rainy,23,53
23.815625,53.584375,1,sunny,23,53
23.828125,53.440625,1,sunny,23,53
23.834375,53.253125,3,cloudy,23,53
23.834375,53.090625,3,cloudy,23,53
23.834375,52.921875,2,rainy,23,52
23.828125,52.734375,2,rainy,23,52
23.821875,52.615625,1,sunny,23,52
23.821875,52.478125,1,sunny,23,52
23.840625,52.346875,1,sunny,23,52
23.840625,52.140625,2,rainy,23,52
23.846875,51.909375,2,rainy,23,51
23.853125,51.640625,1,sunny,23,51
23.853125,51.321875,3,cloudy,23,51
23.859375,51.040625,2,rainy,23,51
23.846875,50.478125,1,sunny,23,50
23.8125,49.93125,1,sunny,23,49
23.78125,49.4,2,rainy,23,49
23.74375,48.90625,3,cloudy,23,48
23.7125,48.48125,2,rainy,23,48
23.66875,48.1875,2,rainy,23,48
23.61875,47.98125,2,rainy,23,47
23.56875,47.90625,3,cloudy,23,47
23.515625,47.878125,1,sunny,23,47
23.459375,47.959375,2,rainy,23,47
23.371875,48.309375,3,cloudy,23,48
23.284375,48.803125,2,rainy,23,48
23.184375,49.384375,3,cloudy,23,49
23.071875,50.046875,2,rainy,23,50
23.021875,50.615625,2,rainy,23,50
22.971875,51.146875,1,sunny,22,51
22.934375,51.821875,3,cloudy,22,51
22.915625,52.634375,1,sunny,22,52
22.915625,53.446875,2,rainy,22,53
22.921875,54.203125,2,rainy,22,54
22.934375,54.915625,1,sunny,22,54
22.953125,55.521875,1,sunny,22,55
22.978125,56.078125,1,sunny,22,56
23.003125,56.540625,1,sunny,23,56
23.025,56.8875,1,sunny,23,56
23.05,57.1125,1,sunny,23,57
23.1,57.05,3,cloudy,23,57
23.15,56.93125,1,sunny,23,56
23.2,56.76875,2,rainy,23,56
23.275,56.55625,2,rainy,23,56
23.28125,56.475,1,sunny,23,56
23.2875,56.4,1,sunny,23,56
23.29375,56.4875,1,sunny,23,56
23.29375,56.41875,2,rainy,23,56
23.275,56.3375,1,sunny,23,56
23.25625,56.28125,3,cloudy,23,56
23.2375,56.24375,2,rainy,23,56
23.2125,56.2,2,rainy,23,56
23.19375,56.1375,1,sunny,23,56
23.16875,56.075,2,rainy,23,56
23.15625,56.0375,1,sunny,23,56
23.1375,56.01875,3,cloudy,23,56
23.10625,56.025,2,rainy,23,56
23.09375,56.01875,1,sunny,23,56
23.075,56.01875,2,rainy,23,56
23.05625,56.03125,2,rainy,23,56
23.0375,56.0625,1,sunny,23,56
23.01875,56.06875,2,rainy,23,56
23.00625,56.0625,3,cloudy,23,56
23.00625,56.0625,2,rainy,23,56
23,56.05,3,cloudy,23,56
23,56.10625,2,rainy,23,56
22.99375,56.16875,3,cloudy,22,56
22.99375,56.2125,3,cloudy,22,56
22.99375,56.23125,3,cloudy,22,56
22.99375,56.23125,1,sunny,22,56
22.99375,56.20625,3,cloudy,22,56
23,56.25625,3,cloudy,23,56
23.0125,56.3,3,cloudy,23,56
23.01875,56.3625,3,cloudy,23,56
23.04375,56.4,3,cloudy,23,56
23.0625,56.4375,1,sunny,23,56
23.0875,56.41875,3,cloudy,23,56
23.11875,56.3625,3,cloudy,23,56
23.15,56.21875,3,cloudy,23,56
23.175,56.05,1,sunny,23,56
23.2,55.88125,2,rainy,23,55
23.225,55.63125,2,rainy,23,55
23.25,55.34375,1,sunny,23,55
23.28125,55.0375,3,cloudy,23,55
23.30625,54.7125,3,cloudy,23,54
23.3375,54.39375,2,rainy,23,54
23.35625,54.08125,2,rainy,23,54
23.3875,53.68125,2,rainy,23,53
23.4125,53.2625,2,rainy,23,53
23.43125,52.825,2,rainy,23,52
23.4375,52.3875,1,sunny,23,52
23.45,51.9125,2,rainy,23,51
23.4625,51.48125,3,cloudy,23,51
23.46875,51.08125,3,cloudy,23,51
23.46875,50.78125,1,sunny,23,50
23.46875,50.46875,1,sunny,23,50
23.475,50.1625,2,rainy,23,50
23.475,49.84375,3,cloudy,23,49
23.475,49.56875,2,rainy,23,49
23.475,49.35625,1,sunny,23,49
23.475,49.20625,3,cloudy,23,49
23.46875,49.075,3,cloudy,23,49
23.475,48.95,3,cloudy,23,48
23.46875,48.825,2,rainy,23,48
23.46875,48.69375,2,rainy,23,48
23.475,48.60625,2,rainy,23,48
23.478125,48.54375,3,cloudy,23,48
23.471875,48.525,1,sunny,23,48
23.465625,48.51875,1,sunny,23,48
23.459375,48.54375,1,sunny,23,48
23.453125,48.575,3,cloudy,23,48
23.453125,48.65,1,sunny,23,48
23.409375,48.68125,1,sunny,23,48
23.353125,48.775,3,cloudy,23,48
23.284375,48.9,2,rainy,23,48
23.221875,49.0625,1,sunny,23,49
23.184375,49.2125,2,rainy,23,49
23.146875,49.41875,1,sunny,23,49
23.109375,49.675,2,rainy,23,49
23.090625,50.11875,2,rainy,23,50
23.090625,50.56875,1,sunny,23,50
23.096875,51,2,rainy,23,51
23.10625,51.45,3,cloudy,23,51
23.11875,51.875,1,sunny,23,51
23.14375,52.30625,3,cloudy,23,52
23.16875,52.73125,3,cloudy,23,52
23.19375,53.13125,1,sunny,23,53
23.225,53.5125,1,sunny,23,53
23.29375,53.95625,2,rainy,23,53
23.29375,54.5625,2,rainy,23,54
23.28125,55.18125,3,cloudy,23,55
23.2125,55.91875,1,sunny,23,55
23.1125,56.6875,2,rainy,23,56
23.00625,57.48125,1,sunny,23,57
22.88125,58.325,3,cloudy,22,58
22.74375,58.98125,1,sunny,22,58
22.58125,59.5875,1,sunny,22,59
22.4125,60.125,3,cloudy,22,60
22.24375,60.63125,2,rainy,22,60
22.06875,61.18125,3,cloudy,22,61
21.88125,61.66875,2,rainy,21,61
21.69375,62.11875,2,rainy,21,62
21.525,62.5875,1,sunny,21,62
21.3375,63.0125,2,rainy,21,63
21.15,63.41875,1,sunny,21,63
21.04375,63.6,3,cloudy,21,63
20.9625,63.78125,2,rainy,20,63
20.925,63.81875,1,sunny,20,63
20.89375,63.8375,2,rainy,20,63
20.875,63.70625,3,cloudy,20,63
20.875,63.48125,2,rainy,20,63
20.86875,63.275,3,cloudy,20,63
20.86875,63.11875,1,sunny,20,63
20.86875,63.04375,2,rainy,20,63
20.86875,63,1,sunny,20,63
20.86875,62.975,2,rainy,20,62
20.88125,63.025,3,cloudy,20,63
20.89375,63.14375,2,rainy,20,63
20.88125,63.5375,1,sunny,20,63
20.875,64.00625,1,sunny,20,64
20.8625,64.55625,3,cloudy,20,64
20.85,65.11875,1,sunny,20,65
20.825,65.7875,3,cloudy,20,65
20.85,66.21875,3,cloudy,20,66
20.91875,66.3375,3,cloudy,20,66
21,66.425,2,rainy,21,66
21.08125,66.425,1,sunny,21,66
21.18125,66.3125,3,cloudy,21,66
21.28125,66.175,1,sunny,21,66
21.39375,65.98125,1,sunny,21,65
21.5125,65.74375,2,rainy,21,65
21.64375,65.4625,1,sunny,21,65
21.76875,65.1375,1,sunny,21,65
21.90625,64.75625,2,rainy,21,64
22.05,64.0875,3,cloudy,22,64
22.2,63.38125,1,sunny,22,63
22.3625,62.58125,3,cloudy,22,62
22.525,61.75625,1,sunny,22,61
22.70625,60.7625,1,sunny,22,60
22.84375,59.925,2,rainy,22,59
22.94375,59.38125,3,cloudy,22,59
23.025,58.925,3,cloudy,23,58
23.1125,58.54375,1,sunny,23,58
23.175,58.25,3,cloudy,23,58
23.24375,57.95625,3,cloudy,23,57
23.3,57.725,2,rainy,23,57
23.34375,57.54375,1,sunny,23,57
23.38125,57.35625,3,cloudy,23,57
23.425,57.1125,3,cloudy,23,57
23.45,56.8875,1,sunny,23,56
23.48125,56.73125,2,rainy,23,56
23.50625,56.59375,3,cloudy,23,56
23.525,56.45625,2,rainy,23,56
23.55,56.35625,2,rainy,23,56
23.5625,56.2625,1,sunny,23,56
23.58125,56.20625,3,cloudy,23,56
23.59375,56.175,2,rainy,23,56
