weather,weather1,temperature,humidity
2,rainy,21,50
3,cloudy,21,50
1,sunny,21,50
2,rainy,21,50
1,sunny,21,50
3,cloudy,21,50
3,cloudy,21,50
1,sunny,21,50
1,sunny,21,49
2,rainy,21,49
1,sunny,21,49
3,cloudy,21,49
3,cloudy,21,49
2,rainy,21,48
3,cloudy,21,48
1,sunny,21,48
3,cloudy,21,47
2,rainy,21,47
1,sunny,21,47
2,rainy,21,47
2,rainy,22,47
1,sunny,22,46
2,rainy,22,46
1,sunny,22,46
1,sunny,22,46
3,cloudy,22,46
2,rainy,22,46
3,cloudy,22,45
3,cloudy,22,45
1,sunny,22,45
3,cloudy,22,45
1,sunny,22,45
3,cloudy,22,45
1,sunny,22,44
2,rainy,23,44
3,cloudy,23,44
1,sunny,23,43
2,rainy,23,43
3,cloudy,23,42
1,sunny,23,42
2,rainy,23,42
1,sunny,23,41
2,rainy,23,41
2,rainy,23,40
1,sunny,23,40
3,cloudy,23,40
1,sunny,23,40
2,rainy,23,39
2,rainy,23,40
3,cloudy,23,40
1,sunny,23,39
2,rainy,23,40
1,sunny,23,40
2,rainy,23,40
2,rainy,23,40
2,rainy,23,41
1,sunny,23,41
1,sunny,23,41
2,rainy,24,41
1,sunny,24,42
1,sunny,24,42
2,rainy,24,42
2,rainy,24,42
2,rainy,24,43
1,sunny,24,43
1,sunny,24,43
2,rainy,24,43
1,sunny,24,44
2,rainy,24,44
1,sunny,24,45
3,cloudy,24,45
3,cloudy,24,46
1,sunny,24,46
2,rainy,24,46
3,cloudy,24,47
3,cloudy,24,48
3,cloudy,24,48
2,rainy,24,48
3,cloudy,24,49
3,cloudy,24,49
1,sunny,24,49
3,cloudy,24,49
3,cloudy,24,50
2,rainy,24,50
3,cloudy,24,50
2,rainy,24,50
1,sunny,24,50
2,rainy,23,50
3,cloudy,23,50
3,cloudy,23,50
3,cloudy,23,50
3,cloudy,23,51
1,sunny,23,51
1,sunny,23,51
1,sunny,23,51
1,sunny,23,51
3,cloudy,23,51
1,sunny,23,51
2,rainy,23,51
2,rainy,23,51
3,cloudy,23,51
1,sunny,23,51
1,sunny,23,51
2,rainy,23,51
2,rainy,23,51
1,sunny,23,51
2,rainy,23,51
1,sunny,23,51
3,cloudy,23,52
2,rainy,23,52
2,rainy,23,52
1,sunny,23,52
2,rainy,23,52
2,rainy,23,53
1,sunny,23,53
2,rainy,24,53
2,rainy,24,53
1,sunny,24,53
2,rainy,24,53
1,sunny,24,53
2,rainy,24,52
2,rainy,24,52
2,rainy,24,51
2,rainy,24,50
3,cloudy,24,50
1,sunny,24,49
1,sunny,24,49
2,rainy,24,48
1,sunny,24,48
2,rainy,24,47
1,sunny,24,46
2,rainy,24,45
2,rainy,24,44
1,sunny,23,44
2,rainy,23,43
3,cloudy,23,43
1,sunny,23,42
3,cloudy,23,42
1,sunny,23,42
2,rainy,23,42
3,cloudy,23,42
3,cloudy,23,42
3,cloudy,23,42
1,sunny,23,42
2,rainy,23,42
1,sunny,23,42
1,sunny,23,42
1,sunny,23,42
2,rainy,23,42
2,rainy,22,42
2,rainy,22,43
2,rainy,22,43
2,rainy,22,43
3,cloudy,22,43
1,sunny,22,43
3,cloudy,22,43
3,cloudy,21,43
1,sunny,21,43
3,cloudy,21,43
3,cloudy,21,43
3,cloudy,21,43
2,rainy,21,43
3,cloudy,21,43
1,sunny,21,43
2,rainy,20,43
2,rainy,20,43
3,cloudy,20,44
3,cloudy,20,44
1,sunny,20,44
3,cloudy,20,45
1,sunny,20,45
3,cloudy,20,45
1,sunny,20,46
3,cloudy,19,46
3,cloudy,19,46
3,cloudy,19,47
2,rainy,19,47
2,rainy,19,47
3,cloudy,19,48
3,cloudy,19,48
2,rainy,19,48
1,sunny,19,48
1,sunny,19,49
3,cloudy,19,49
2,rainy,19,49
1,sunny,18,49
1,sunny,18,49
1,sunny,18,50
1,sunny,18,50
3,cloudy,18,50
3,cloudy,18,50
1,sunny,18,50
1,sunny,18,50
3,cloudy,18,50
3,cloudy,17,50
1,sunny,17,50
1,sunny,17,50
3,cloudy,17,50
1,sunny,17,51
1,sunny,17,51
2,rainy,17,51
1,sunny,17,51
2,rainy,17,51
3,cloudy,17,51
2,rainy,17,51
1,sunny,17,51
2,rainy,17,51
3,cloudy,18,50
1,sunny,18,50
2,rainy,18,50
2,rainy,18,50
2,rainy,19,50
2,rainy,19,50
1,sunny,19,49
3,cloudy,19,48
2,rainy,19,47
2,rainy,20,46
2,rainy,20,46
2,rainy,20,46
1,sunny,20,45
1,sunny,21,45
3,cloudy,21,45
3,cloudy,21,45
1,sunny,21,45
3,cloudy,21,45
2,rainy,21,45
1,sunny,21,46
3,cloudy,21,45
2,rainy,21,46
2,rainy,22,46
1,sunny,22,46
2,rainy,22,46
1,sunny,22,47
2,rainy,22,47
3,cloudy,22,47
1,sunny,22,47
2,rainy,22,47
1,sunny,22,47
2,rainy,22,47
2,rainy,22,47
3,cloudy,22,47
3,cloudy,22,47
2,rainy,22,47
2,rainy,22,46
2,rainy,22,46
1,sunny,22,46
1,sunny,22,46
1,sunny,22,46
3,cloudy,22,46
1,sunny,22,46
1,sunny,22,46
2,rainy,22,46
1,sunny,22,46
2,rainy,22,45
3,cloudy,22,45
2,rainy,22,45
2,rainy,22,45
1,sunny,22,45
3,cloudy,22,44
2,rainy,22,44
3,cloudy,22,44
1,sunny,21,44
2,rainy,21,43
3,cloudy,21,43
1,sunny,21,43
2,rainy,21,43
2,rainy,21,42
3,cloudy,21,42
2,rainy,21,42
2,rainy,21,42
3,cloudy,21,42
1,sunny,20,42
3,cloudy,20,42
3,cloudy,20,42
3,cloudy,20,42
1,sunny,20,42
1,sunny,20,42
2,rainy,20,42
1,sunny,20,42
3,cloudy,20,43
1,sunny,20,43
3,cloudy,20,42
2,rainy,20,42
3,cloudy,20,42
2,rainy,20,42
3,cloudy,20,42
3,cloudy,20,42
2,rainy,20,42
3,cloudy,20,42
2,rainy,19,43
3,cloudy,19,43
2,rainy,19,43
3,cloudy,19,44
2,rainy,18,44
2,rainy,18,44
1,sunny,18,45
3,cloudy,17,45
2,rainy,17,45
2,rainy,17,46
3,cloudy,16,46
1,sunny,16,46
2,rainy,16,46
3,cloudy,16,47
3,cloudy,15,47
3,cloudy,15,47
2,rainy,15,47
2,rainy,15,47
1,sunny,15,47
1,sunny,15,47
1,sunny,15,47
3,cloudy,16,47
3,cloudy,16,47
2,rainy,16,47
2,rainy,16,46
3,cloudy,17,46
2,rainy,17,46
2,rainy,17,46
2,rainy,17,46
3,cloudy,18,46
2,rainy,18,46
1,sunny,18,46
2,rainy,19,46
2,rainy,19,46
2,rainy,19,45
1,sunny,19,45
2,rainy,19,45
3,cloudy,20,45
1,sunny,20,45
3,cloudy,20,45
3,cloudy,20,45
3,cloudy,20,46
3,cloudy,20,46
3,cloudy,20,46
1,sunny,20,46
1,sunny,20,46
2,rainy,20,47
1,sunny,20,47
1,sunny,20,48
1,sunny,20,48
1,sunny,20,48
3,cloudy,20,47
1,sunny,20,47
3,cloudy,20,47
2,rainy,20,47
1,sunny,20,47
1,sunny,20,47
2,rainy,20,47
1,sunny,20,47
2,rainy,20,46
3,cloudy,20,46
1,sunny,20,46
1,sunny,20,46
3,cloudy,20,46
2,rainy,20,45
2,rainy,20,45
2,rainy,20,46
3,cloudy,20,46
1,sunny,20,46
1,sunny,20,46
3,cloudy,20,46
1,sunny,20,47
2,rainy,20,47
1,sunny,20,47
3,cloudy,20,47
2,rainy,20,48
3,cloudy,20,48
3,cloudy,20,48
3,cloudy,20,48
3,cloudy,20,48
2,rainy,20,48
1,sunny,20,48
2,rainy,19,48
3,cloudy,19,48
3,cloudy,19,48
1,sunny,19,48
2,rainy,19,48
3,cloudy,19,48
1,sunny,19,48
1,sunny,19,48
1,sunny,19,48
1,sunny,19,48
3,cloudy,19,48
2,rainy,19,48
1,sunny,19,48
1,sunny,19,48
2,rainy,19,47
3,cloudy,18,47
2,rainy,18,46
1,sunny,18,46
3,cloudy,18,46
1,sunny,17,45
2,rainy,17,45
2,rainy,17,44
3,cloudy,17,44
2,rainy,16,44
1,sunny,16,43
1,sunny,16,43
3,cloudy,16,43
3,cloudy,15,42
1,sunny,15,42
3,cloudy,15,42
1,sunny,15,43
3,cloudy,15,43
1,sunny,15,43
3,cloudy,15,45
2,rainy,16,46
2,rainy,16,46
1,sunny,16,46
2,rainy,16,46
1,sunny,16,46
2,rainy,16,46
2,rainy,16,47
1,sunny,16,47
1,sunny,16,47
2,rainy,16,47
3,cloudy,16,47
2,rainy,16,47
3,cloudy,16,47
3,cloudy,15,47
2,rainy,15,47
3,cloudy,15,46
1,sunny,15,46
3,cloudy,15,46
1,sunny,15,46
3,cloudy,15,46
1,sunny,15,47
1,sunny,15,47
2,rainy,15,47
1,sunny,15,47
2,rainy,15,47
3,cloudy,16,48
1,sunny,16,49
2,rainy,16,49
3,cloudy,17,49
2,rainy,17,49
3,cloudy,17,49
2,rainy,18,49
3,cloudy,18,49
2,rainy,18,48
1,sunny,18,48
3,cloudy,18,48
1,sunny,19,48
1,sunny,19,48
3,cloudy,19,48
3,cloudy,19,48
3,cloudy,19,48
3,cloudy,19,47
2,rainy,19,46
2,rainy,18,46
3,cloudy,18,46
3,cloudy,18,46
2,rainy,18,46
1,sunny,18,46
3,cloudy,17,46
2,rainy,17,46
1,sunny,17,46
2,rainy,17,46
1,sunny,17,46
3,cloudy,16,46
2,rainy,16,46
1,sunny,16,46
1,sunny,16,46
1,sunny,16,46
3,cloudy,15,46
1,sunny,15,46
1,sunny,15,46
2,rainy,15,46
3,cloudy,15,46
1,sunny,15,46
2,rainy,15,46
2,rainy,15,46
2,rainy,15,46
1,sunny,15,46
3,cloudy,15,46
2,rainy,15,46
3,cloudy,15,46
3,cloudy,15,46
2,rainy,15,46
1,sunny,15,46
2,rainy,15,46
1,sunny,14,47
1,sunny,14,47
3,cloudy,14,47
2,rainy,14,47
3,cloudy,14,48
2,rainy,14,48
2,rainy,14,48
2,rainy,14,48
1,sunny,14,48
3,cloudy,13,49
1,sunny,13,49
1,sunny,13,49
2,rainy,13,50
2,rainy,13,50
2,rainy,13,50
1,sunny,13,50
2,rainy,13,50
1,sunny,13,51
1,sunny,14,52
3,cloudy,14,53
2,rainy,14,53
2,rainy,14,54
1,sunny,14,54
3,cloudy,15,54
1,sunny,15,54
2,rainy,15,55
2,rainy,16,55
1,sunny,16,55
2,rainy,16,55
1,sunny,17,55
2,rainy,17,55
2,rainy,17,55
1,sunny,17,55
2,rainy,18,55
2,rainy,18,54
1,sunny,18,53
2,rainy,18,53
2,rainy,18,53
2,rainy,18,53
2,rainy,18,53
2,rainy,18,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
2,rainy,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,53
3,cloudy,19,53
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,54
2,rainy,19,54
1,sunny,19,54
2,rainy,19,54
1,sunny,19,54
1,sunny,19,54
2,rainy,19,54
1,sunny,19,54
2,rainy,19,54
2,rainy,19,54
2,rainy,19,53
3,cloudy,19,53
3,cloudy,19,53
3,cloudy,19,53
2,rainy,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
3,cloudy,19,52
1,sunny,19,52
1,sunny,19,52
2,rainy,19,52
1,sunny,19,52
3,cloudy,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
1,sunny,19,52
1,sunny,19,52
3,cloudy,19,52
2,rainy,19,52
1,sunny,19,52
3,cloudy,19,52
2,rainy,19,52
1,sunny,19,52
1,sunny,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
1,sunny,18,52
3,cloudy,18,52
2,rainy,18,52
1,sunny,18,52
1,sunny,18,52
1,sunny,18,52
1,sunny,18,52
3,cloudy,18,52
1,sunny,18,53
1,sunny,18,53
2,rainy,18,53
2,rainy,18,54
2,rainy,18,54
1,sunny,18,55
2,rainy,18,55
2,rainy,19,55
3,cloudy,19,56
2,rainy,19,56
2,rainy,19,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,58
1,sunny,19,59
2,rainy,19,59
2,rainy,19,60
3,cloudy,19,60
2,rainy,19,61
2,rainy,19,61
2,rainy,19,62
2,rainy,19,62
2,rainy,20,62
1,sunny,20,63
2,rainy,20,63
2,rainy,20,63
2,rainy,20,64
3,cloudy,20,64
3,cloudy,20,64
3,cloudy,20,64
2,rainy,20,64
1,sunny,20,64
1,sunny,20,64
1,sunny,20,63
2,rainy,20,63
1,sunny,20,63
3,cloudy,20,63
1,sunny,20,62
1,sunny,20,62
3,cloudy,20,62
2,rainy,20,62
1,sunny,20,62
1,sunny,20,62
3,cloudy,20,62
2,rainy,21,62
1,sunny,21,62
1,sunny,21,62
1,sunny,21,62
3,cloudy,21,61
1,sunny,21,61
3,cloudy,21,61
2,rainy,21,61
2,rainy,21,61
2,rainy,21,60
3,cloudy,21,60
1,sunny,21,60
1,sunny,21,60
1,sunny,21,60
3,cloudy,21,60
3,cloudy,21,59
2,rainy,20,59
2,rainy,20,59
2,rainy,20,58
3,cloudy,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
2,rainy,20,58
1,sunny,20,57
1,sunny,20,57
3,cloudy,20,57
2,rainy,20,57
3,cloudy,20,57
1,sunny,20,57
3,cloudy,20,57
1,sunny,20,57
3,cloudy,20,57
1,sunny,20,57
3,cloudy,20,57
3,cloudy,20,56
3,cloudy,20,56
3,cloudy,20,57
1,sunny,20,57
1,sunny,20,57
2,rainy,20,57
2,rainy,20,57
2,rainy,20,57
2,rainy,20,57
1,sunny,20,57
2,rainy,20,57
1,sunny,20,57
1,sunny,20,57
2,rainy,20,57
1,sunny,20,57
3,cloudy,20,57
3,cloudy,20,57
1,sunny,20,58
1,sunny,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
1,sunny,20,59
1,sunny,20,59
2,rainy,20,60
1,sunny,20,60
3,cloudy,20,60
2,rainy,20,61
3,cloudy,20,61
1,sunny,20,61
3,cloudy,20,62
2,rainy,20,62
3,cloudy,20,62
3,cloudy,20,63
3,cloudy,20,63
1,sunny,20,63
3,cloudy,20,64
3,cloudy,20,64
2,rainy,20,64
3,cloudy,20,64
1,sunny,20,64
3,cloudy,20,64
2,rainy,20,64
3,cloudy,20,64
1,sunny,20,64
1,sunny,20,64
3,cloudy,20,64
1,sunny,20,63
3,cloudy,20,63
1,sunny,20,63
3,cloudy,20,63
2,rainy,20,63
2,rainy,20,63
2,rainy,20,62
3,cloudy,20,62
1,sunny,20,62
3,cloudy,20,62
1,sunny,20,62
3,cloudy,20,62
2,rainy,20,61
1,sunny,20,61
1,sunny,20,61
2,rainy,20,61
2,rainy,20,61
1,sunny,20,60
1,sunny,20,60
1,sunny,20,60
2,rainy,20,60
3,cloudy,20,60
1,sunny,20,60
3,cloudy,20,60
2,rainy,20,59
2,rainy,20,59
2,rainy,20,59
1,sunny,20,59
3,cloudy,20,59
3,cloudy,20,59
1,sunny,20,59
1,sunny,20,59
1,sunny,20,59
1,sunny,20,58
3,cloudy,20,58
1,sunny,20,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
3,cloudy,20,58
1,sunny,20,58
3,cloudy,20,58
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,58
3,cloudy,19,58
2,rainy,19,58
3,cloudy,19,58
3,cloudy,19,58
3,cloudy,19,58
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,58
3,cloudy,19,58
3,cloudy,19,58
1,sunny,20,58
1,sunny,20,58
1,sunny,20,57
2,rainy,20,57
2,rainy,20,57
1,sunny,20,57
1,sunny,20,57
2,rainy,20,57
3,cloudy,20,57
3,cloudy,20,57
1,sunny,20,57
3,cloudy,20,57
2,rainy,20,57
1,sunny,19,57
3,cloudy,19,57
1,sunny,19,57
3,cloudy,19,56
3,cloudy,19,56
1,sunny,19,55
3,cloudy,19,55
2,rainy,19,55
3,cloudy,19,55
3,cloudy,19,54
2,rainy,19,54
3,cloudy,20,54
3,cloudy,20,53
1,sunny,20,53
3,cloudy,20,52
1,sunny,20,51
3,cloudy,20,51
2,rainy,20,50
3,cloudy,20,50
1,sunny,20,49
1,sunny,20,49
1,sunny,20,49
3,cloudy,20,48
1,sunny,20,48
3,cloudy,20,48
3,cloudy,20,48
1,sunny,20,48
1,sunny,20,48
1,sunny,20,48
3,cloudy,20,48
2,rainy,20,48
2,rainy,20,49
2,rainy,20,49
2,rainy,20,50
3,cloudy,20,50
1,sunny,20,50
3,cloudy,20,51
1,sunny,20,51
3,cloudy,20,52
3,cloudy,20,52
2,rainy,20,52
1,sunny,20,52
2,rainy,20,52
2,rainy,20,52
1,sunny,20,52
3,cloudy,20,52
3,cloudy,20,52
1,sunny,20,52
3,cloudy,20,52
1,sunny,20,52
1,sunny,20,52
2,rainy,20,52
3,cloudy,20,52
3,cloudy,20,52
1,sunny,20,52
1,sunny,20,52
3,cloudy,20,52
3,cloudy,20,52
3,cloudy,20,52
3,cloudy,20,52
3,cloudy,20,52
3,cloudy,20,52
3,cloudy,20,52
2,rainy,20,52
3,cloudy,20,52
2,rainy,20,52
1,sunny,20,53
2,rainy,20,52
3,cloudy,20,52
3,cloudy,19,52
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
3,cloudy,19,53
1,sunny,19,53
1,sunny,19,53
2,rainy,19,53
2,rainy,19,53
3,cloudy,19,53
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,53
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,19,53
1,sunny,19,53
1,sunny,19,53
2,rainy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,52
1,sunny,19,52
3,cloudy,19,52
3,cloudy,19,52
3,cloudy,19,52
2,rainy,19,52
1,sunny,19,52
2,rainy,19,52
2,rainy,19,52
1,sunny,19,51
2,rainy,19,51
3,cloudy,20,51
2,rainy,20,51
1,sunny,20,51
3,cloudy,20,52
2,rainy,20,52
3,cloudy,20,52
3,cloudy,20,52
2,rainy,20,52
3,cloudy,20,52
3,cloudy,20,52
1,sunny,20,51
2,rainy,20,51
2,rainy,20,51
3,cloudy,20,51
3,cloudy,20,51
1,sunny,20,51
2,rainy,20,51
3,cloudy,20,50
1,sunny,20,50
2,rainy,20,50
3,cloudy,20,50
2,rainy,20,50
1,sunny,20,50
1,sunny,19,50
1,sunny,19,50
1,sunny,19,50
2,rainy,19,50
1,sunny,19,50
2,rainy,19,51
2,rainy,19,51
3,cloudy,19,51
2,rainy,18,51
1,sunny,18,51
1,sunny,18,51
1,sunny,18,51
3,cloudy,18,51
1,sunny,19,51
1,sunny,19,52
3,cloudy,19,52
1,sunny,19,52
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,54
1,sunny,19,54
1,sunny,19,54
3,cloudy,20,55
3,cloudy,20,55
1,sunny,20,55
2,rainy,20,55
2,rainy,20,55
1,sunny,20,56
3,cloudy,20,56
2,rainy,20,56
1,sunny,20,56
2,rainy,20,56
2,rainy,20,56
2,rainy,20,56
1,sunny,20,56
1,sunny,20,56
1,sunny,20,56
1,sunny,20,56
1,sunny,20,56
3,cloudy,20,56
2,rainy,20,56
3,cloudy,20,56
1,sunny,20,56
1,sunny,20,55
2,rainy,20,55
3,cloudy,19,55
1,sunny,19,54
1,sunny,19,54
1,sunny,19,54
2,rainy,19,54
1,sunny,19,54
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
3,cloudy,19,53
1,sunny,19,52
2,rainy,19,52
2,rainy,19,52
1,sunny,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
3,cloudy,19,53
3,cloudy,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,54
1,sunny,19,54
3,cloudy,19,54
2,rainy,19,55
1,sunny,19,55
1,sunny,19,56
1,sunny,19,56
1,sunny,18,56
3,cloudy,18,57
1,sunny,18,57
2,rainy,18,57
3,cloudy,17,58
1,sunny,17,58
2,rainy,17,58
1,sunny,17,59
2,rainy,16,59
3,cloudy,16,59
1,sunny,16,60
3,cloudy,16,60
3,cloudy,16,60
2,rainy,16,60
1,sunny,16,61
2,rainy,16,61
3,cloudy,16,61
1,sunny,16,61
1,sunny,16,61
3,cloudy,17,61
2,rainy,17,61
1,sunny,17,62
1,sunny,17,62
1,sunny,17,62
2,rainy,18,62
3,cloudy,18,62
2,rainy,18,62
1,sunny,18,62
2,rainy,18,62
1,sunny,19,61
2,rainy,19,61
3,cloudy,19,61
1,sunny,19,61
2,rainy,19,61
1,sunny,19,60
3,cloudy,19,60
2,rainy,19,60
3,cloudy,19,60
2,rainy,19,59
3,cloudy,19,59
2,rainy,19,59
3,cloudy,19,59
3,cloudy,19,59
1,sunny,19,58
1,sunny,19,58
2,rainy,19,58
1,sunny,19,59
3,cloudy,19,59
2,rainy,19,59
1,sunny,19,59
3,cloudy,19,59
1,sunny,18,59
1,sunny,18,59
2,rainy,18,59
2,rainy,18,59
3,cloudy,18,59
2,rainy,18,59
1,sunny,18,59
3,cloudy,18,60
2,rainy,18,60
1,sunny,18,60
1,sunny,18,60
1,sunny,18,60
1,sunny,18,60
3,cloudy,18,60
1,sunny,18,60
2,rainy,18,60
2,rainy,18,61
1,sunny,18,61
2,rainy,18,61
1,sunny,18,62
2,rainy,18,62
3,cloudy,18,62
1,sunny,18,62
2,rainy,18,62
2,rainy,18,62
2,rainy,18,62
1,sunny,18,62
1,sunny,19,62
1,sunny,19,62
1,sunny,19,62
3,cloudy,19,62
2,rainy,19,62
1,sunny,19,61
1,sunny,20,61
1,sunny,20,60
1,sunny,20,60
1,sunny,20,59
3,cloudy,20,59
3,cloudy,20,59
3,cloudy,20,58
2,rainy,20,58
2,rainy,20,58
2,rainy,20,58
1,sunny,20,58
2,rainy,20,57
1,sunny,20,57
1,sunny,20,57
3,cloudy,20,57
1,sunny,20,57
3,cloudy,20,57
2,rainy,20,57
2,rainy,20,57
3,cloudy,20,57
3,cloudy,20,57
2,rainy,20,57
1,sunny,20,58
2,rainy,20,58
3,cloudy,19,58
3,cloudy,19,59
3,cloudy,19,59
3,cloudy,19,60
1,sunny,19,60
1,sunny,18,61
2,rainy,18,62
3,cloudy,18,62
1,sunny,18,63
3,cloudy,18,63
1,sunny,18,63
1,sunny,18,63
3,cloudy,18,63
3,cloudy,18,63
1,sunny,18,63
1,sunny,18,63
2,rainy,19,63
3,cloudy,19,63
1,sunny,19,62
3,cloudy,19,62
3,cloudy,19,61
3,cloudy,20,61
1,sunny,20,60
2,rainy,20,60
1,sunny,20,59
1,sunny,20,59
1,sunny,20,59
2,rainy,20,58
1,sunny,20,58
1,sunny,19,58
1,sunny,19,58
3,cloudy,19,58
3,cloudy,19,58
3,cloudy,19,58
1,sunny,19,58
3,cloudy,19,57
2,rainy,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
2,rainy,19,57
2,rainy,19,57
2,rainy,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,58
1,sunny,19,58
1,sunny,19,58
1,sunny,19,58
1,sunny,19,58
1,sunny,19,58
3,cloudy,19,58
3,cloudy,19,58
1,sunny,19,58
2,rainy,19,58
2,rainy,19,58
2,rainy,19,58
2,rainy,19,58
1,sunny,19,58
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,59
1,sunny,19,59
1,sunny,19,60
3,cloudy,19,60
3,cloudy,19,60
3,cloudy,19,60
2,rainy,19,60
2,rainy,19,60
3,cloudy,19,61
3,cloudy,19,61
3,cloudy,19,61
2,rainy,19,61
2,rainy,19,61
3,cloudy,20,61
2,rainy,20,61
2,rainy,20,61
3,cloudy,20,61
3,cloudy,20,60
3,cloudy,20,60
2,rainy,20,59
1,sunny,20,59
1,sunny,20,59
3,cloudy,20,59
1,sunny,21,59
2,rainy,21,59
3,cloudy,21,59
1,sunny,21,58
1,sunny,21,59
3,cloudy,21,59
2,rainy,21,59
1,sunny,21,59
3,cloudy,21,59
1,sunny,21,59
2,rainy,21,59
3,cloudy,21,59
3,cloudy,21,59
1,sunny,22,59
3,cloudy,22,59
2,rainy,22,59
3,cloudy,22,59
1,sunny,22,59
1,sunny,22,59
1,sunny,22,59
3,cloudy,22,58
3,cloudy,22,58
1,sunny,22,58
2,rainy,22,58
3,cloudy,22,57
3,cloudy,22,57
2,rainy,22,57
1,sunny,22,57
2,rainy,22,57
2,rainy,22,57
1,sunny,22,57
1,sunny,22,57
2,rainy,22,57
3,cloudy,21,57
3,cloudy,21,57
1,sunny,21,57
3,cloudy,21,57
3,cloudy,21,57
1,sunny,21,57
1,sunny,21,57
3,cloudy,21,57
2,rainy,21,57
1,sunny,21,57
3,cloudy,21,57
2,rainy,21,57
3,cloudy,21,57
1,sunny,21,57
1,sunny,21,57
3,cloudy,21,57
2,rainy,21,58
3,cloudy,21,58
2,rainy,21,58
1,sunny,21,58
2,rainy,21,58
2,rainy,21,58
1,sunny,21,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
3,cloudy,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
1,sunny,20,58
2,rainy,20,58
2,rainy,20,58
3,cloudy,20,58
3,cloudy,20,58
1,sunny,20,58
1,sunny,20,58
2,rainy,20,58
1,sunny,20,58
1,sunny,20,58
3,cloudy,20,58
3,cloudy,20,58
3,cloudy,20,59
2,rainy,20,60
2,rainy,20,60
2,rainy,20,60
1,sunny,20,61
2,rainy,20,62
1,sunny,19,62
2,rainy,19,62
2,rainy,19,63
3,cloudy,19,63
3,cloudy,19,64
3,cloudy,19,64
2,rainy,19,65
1,sunny,19,65
3,cloudy,19,64
3,cloudy,19,64
2,rainy,19,64
3,cloudy,19,63
3,cloudy,19,63
2,rainy,18,63
1,sunny,18,63
1,sunny,18,62
1,sunny,18,62
2,rainy,18,62
3,cloudy,18,62
1,sunny,18,61
2,rainy,18,61
1,sunny,18,61
1,sunny,18,61
2,rainy,18,61
3,cloudy,18,61
3,cloudy,18,61
1,sunny,19,60
3,cloudy,19,60
2,rainy,19,60
2,rainy,19,60
3,cloudy,19,60
2,rainy,19,60
1,sunny,19,60
1,sunny,20,59
2,rainy,20,59
3,cloudy,20,59
2,rainy,20,59
1,sunny,20,59
3,cloudy,20,59
2,rainy,20,59
2,rainy,20,59
3,cloudy,20,59
3,cloudy,20,59
1,sunny,20,59
2,rainy,20,59
3,cloudy,19,59
1,sunny,19,60
1,sunny,19,60
2,rainy,19,60
1,sunny,19,60
2,rainy,19,60
3,cloudy,19,60
1,sunny,19,60
3,cloudy,19,60
3,cloudy,19,60
2,rainy,19,60
3,cloudy,19,60
3,cloudy,19,60
3,cloudy,19,60
1,sunny,19,60
3,cloudy,19,60
2,rainy,19,60
1,sunny,19,60
2,rainy,19,60
3,cloudy,19,60
1,sunny,19,60
1,sunny,19,60
1,sunny,19,60
1,sunny,19,60
3,cloudy,19,60
1,sunny,19,60
1,sunny,18,60
3,cloudy,18,60
2,rainy,18,60
1,sunny,18,60
1,sunny,18,60
2,rainy,18,60
2,rainy,18,60
1,sunny,18,60
3,cloudy,18,60
1,sunny,18,60
2,rainy,18,60
