Humidity,Temperature,Weather
32.15,0.43,8.25
31.08333333,0.45,6.76
32.07777778,0.42,6.61
30.97222222,0.45,6.65
28.86111111,0.55,9.48
26.41111111,0.65,10.82
23.81666667,0.75,5.47
23.31111111,0.79,6.22
24.53888889,0.72,9.47
21.96666667,0.72,5.37
19.88333333,0.79,5.32
14.98888889,0.86,6.61
17.77777778,0.9,2.84
17.22222222,0.89,2.74
16.76666667,0.87,4.48
17.17777778,0.81,5.18
17.71111111,0.78,4.7
17.76111111,0.83,8.08
19.90555556,0.73,4.87
21.11666667,0.68,8.78
21.19444444,0.68,5.81
22.25,0.64,4.9
21.25555556,0.72,5.22
22.64444444,0.63,6.68
22.80555556,0.62,4.27
22.82777778,0.7,7.1
22.63333333,0.66,6.95
20.18888889,0.82,7.72
20.18333333,0.77,8.25
19.07222222,0.88,6.22
17.87222222,0.95,5.55
17.25,0.92,5.92
16.32777778,0.89,4.62
15.05555556,0.87,6.97
14.98888889,0.83,5.12
13.20555556,0.95,7.52
13.36666667,0.9,9.92
14.31666667,0.84,6.15
14.33888889,0.84,7.71
12.74444444,0.9,6.14
14.85,0.83,9.85
17.47222222,0.75,8.07
19.97777778,0.64,2.15
22.17777778,0.59,7.72
22.7,0.53,7.51
23.91111111,0.48,7.91
24.95,0.42,5.87
25.01111111,0.39,5.71
25.01666667,0.42,9.07
24.92777778,0.42,6.61
23.99444444,0.44,5.1
23.81111111,0.45,9.32
21.16111111,0.59,8.87
19.85,0.65,9.4
17.2,0.86,11.01
16.68888889,0.89,9.44
16.27777778,0.91,15.71
15.02777778,0.92,15.84
13.96111111,0.95,14.91
13.24444444,0.9,3.95
13.31666667,0.93,7.82
12.3,0.95,7.17
12.55,0.95,6.28
12.20555556,0.93,4.44
13.80555556,0.93,6.72
16.15555556,0.81,0
17.78333333,0.78,5.08
19.93333333,0.68,2.75
21.08333333,0.62,5.95
20.02777778,0.61,4.07
20.07777778,0.68,5.55
20.97777778,0.63,7.45
22.33888889,0.63,5.1
23.73333333,0.54,9
22.66111111,0.54,6.22
22.77777778,0.57,6.87
21.13888889,0.63,6.04
18.03333333,0.73,6.52
16.21111111,0.81,6.17
16.09444444,0.84,7.34
15.57222222,0.87,9.25
13.9,0.92,7.17
13.85555556,0.9,7.61
15.18888889,0.81,7.48
11.67777778,0.96,8.1
11.09444444,0.96,6.11
10.78888889,0.96,6.91
11,0.93,9.98
12.6,0.99,2.45
17.52222222,0.8,7.08
19.98888889,0.68,7.82
22.25,0.59,6.04
22.94444444,0.52,10.47
24.95555556,0.47,4.44
25.05,0.45,3.4
25.98333333,0.41,2.38
26.13333333,0.43,4.98
25.06666667,0.42,1.31
25.21111111,0.38,6.6
25.04444444,0.42,7.12
22.33333333,0.53,7.04
20.31111111,0.6,4.27
17.75555556,0.7,7.44
18.17222222,0.69,5.42
17.26111111,0.72,7.98
17.06111111,0.71,4.91
16.62222222,0.71,8.01
14.76111111,0.91,3.3
15.06666667,0.8,1.34
16.16111111,0.81,3.75
15.11666667,0.9,4.08
15.02222222,0.87,5.98
17.10555556,0.76,11.25
17.29444444,0.76,38.75
20.9,0.73,14.11
22.65,0.62,13.65
22.58888889,0.63,4.3
22.03888889,0.65,9.61
22.22222222,0.64,5.55
22.33333333,0.65,11.6
22.82777778,0.66,9.74
23.81666667,0.59,9.15
22.86111111,0.62,6.32
22.7,0.66,14.72
22.01666667,0.65,15.71
19.92222222,0.74,8.92
17.71111111,0.84,7.1
17.22222222,0.81,8.1
17.25555556,0.84,9.2
16.06666667,0.87,5.28
16.02222222,0.9,7.2
15.09444444,0.82,5.04
13.79444444,0.96,4
13.35555556,0.96,7.68
13.91666667,0.95,5.11
13.83888889,0.93,7.71
13.88888889,1,8.72
15.2,0.93,9.2
17.75,0.84,5.38
21.03888889,0.64,8.87
22.2,0.59,9.71
22.77777778,0.51,6.95
23.88888889,0.48,8.94
24.81111111,0.45,8.08
24.92777778,0.45,7.87
24.92777778,0.42,8.44
24.87222222,0.42,10.21
23.83888889,0.45,9.47
22.17222222,0.55,7.27
18.46111111,0.69,8.4
16.13333333,0.81,4.88
15.55555556,0.84,3.14
15.6,0.81,5.3
14.07222222,0.85,3.25
14.46111111,0.83,4.87
16.72222222,0.83,7.34
15.48888889,0.79,5.4
13.88888889,0.9,4.11
12.67222222,0.9,10.18
13.83888889,0.9,9.9
15.05,0.87,11.27
17.71111111,0.79,13.42
21,0.63,7.12
22.66666667,0.57,8.57
23.66666667,0.51,7.21
24.93333333,0.45,4.6
24.86111111,0.46,13.8
24.83888889,0.42,5.85
25,0.45,6.72
26.11111111,0.39,5.4
25.91111111,0.4,5.21
23.88888889,0.48,8
21.11111111,0.59,7.82
18.24444444,0.72,7.34
17.24444444,0.75,6.37
16.17777778,0.81,7.12
17.79444444,0.74,3.98
16.66666667,0.78,6.34
16.18888889,0.81,7.68
13.35,0.95,4.74
15.55555556,0.93,5.82
15,0.93,9.1
14.51666667,0.96,6.07
15,0.93,2.08
15,0.93,8.8
15,0.94,11.05
15.11666667,0.93,6.4
15.11666667,0.93,3.28
16.24444444,0.92,6.12
17.87222222,0.84,6.98
19.05,0.73,8.1
20.91666667,0.67,7.4
21.06111111,0.63,10.08
21.11111111,0.63,9.68
21.21111111,0.61,7.6
20.07222222,0.67,8.45
17.89444444,0.77,6.35
17.48888889,0.79,5.21
16.16111111,0.86,7.44
16.16111111,0.81,8.12
15.16666667,0.87,6.24
13.87222222,0.93,9.82
12.75555556,0.96,6.31
12,0.95,7.48
12.75,1,5.42
13.35555556,0.96,6.41
13.58333333,0.95,7.78
13.91111111,0.93,8.27
14.95,0.93,3.22
14.92222222,0.93,8.92
14.90555556,0.93,7.5
13.91111111,0.93,5.58
14.97222222,0.87,9.45
16.16111111,0.8,10.44
17.82777778,0.65,8.92
18.77222222,0.53,13.32
19.9,0.49,12.5
19.95,0.45,3.41
19.10555556,0.46,5.3
18.93333333,0.43,2.74
16.22777778,0.58,5.15
14.30555556,0.73,4.1
12.85,0.89,4.48
12.75555556,0.92,4.15
12.38333333,0.92,6.64
17.13888889,0.87,3.87
16.62222222,0.9,2.94
19.36111111,0.9,4.54
16.01666667,0.9,6.44
16.03888889,0.9,4.35
16.12222222,0.93,3.91
17.06111111,0.88,6.5
17.2,0.87,13.82
17.78333333,0.9,11.81
17.85,0.96,0.91
17.87222222,0.96,12.92
18.08888889,0.94,3.22
19.08333333,0.89,5.6
22.25555556,0.68,6.4
22.68333333,0.67,7.34
24.78888889,0.59,4.9
24.87777778,0.64,2.7
24.88333333,0.64,10.77
24.83333333,0.65,18.5
23.61111111,0.7,3.67
22.12777778,0.82,13.44
19.92777778,0.87,5.86
19.88333333,0.9,14.38
19.92222222,0.93,1.57
11.64444444,0.95,1.44
11.08333333,0.93,6.97
11.32222222,0.89,11.12
12.17222222,0.99,9.57
12.17222222,0.99,9.02
12.69444444,0.92,10.46
12.2,0.99,12.22
12.22222222,0.92,11.98
12.30555556,0.93,8.97
12.25,0.93,1.5
12.3,0.92,14.68
12.73888889,0.9,0.55
12.82777778,0.9,7.18
12.87222222,0.89,4.25
13.76666667,0.9,0
13.93888889,0.89,12.36
13.98888889,0.89,9.91
14.91111111,0.84,5.87
15.07222222,0.82,11.78
13.93888889,0.89,3.47
13.08888889,0.89,3.94
12.85,0.83,14.47
12.3,0.8,5.84
12.71111111,0.85,4.98
12.22222222,0.86,8.55
11.66666667,0.86,2.84
13.46111111,0.78,3.85
11.11666667,0.86,5.81
12.77777778,0.77,4.62
11.11111111,0.85,6.9
11.16111111,0.86,0
12.71111111,0.77,2.28
12.78888889,0.78,4.42
13.88888889,0.77,6.02
15.94444444,0.68,5.14
15.28333333,0.75,0
15.01666667,0.83,2.4
14.99444444,0.83,4.25
14.09444444,0.88,3.48
15.13888889,0.82,3.75
16.16111111,0.77,4.44
17.06111111,0.73,3.14
17.22222222,0.72,5.15
16.11111111,0.72,3.71
15,0.78,4.01
15,0.78,5.97
14.97777778,0.78,12.55
14.33333333,0.78,2.92
19.4,0.97,5.75
19.42222222,0.93,5.31
15.82777778,0.95,3.11
19.28333333,0.91,5.12
18.79444444,0.94,2.67
17.82222222,0.97,6.87
17.75555556,1,3.18
18.77222222,0.93,4.38
18.76666667,0.93,5.38
17.71111111,1,6.85
17.71111111,0.97,5.51
18.78888889,0.9,5.51
19.79444444,0.87,3.14
19.93333333,0.87,6.38
20.89444444,0.82,2.72
19.93333333,0.86,3.12
18.91666667,0.92,9.11
19.02222222,0.92,5.71
18.96111111,0.89,3.82
18.88888889,0.89,7.17
18.81111111,0.9,3.44
17.15555556,0.93,2.64
17.59444444,0.93,4.12
16.62777778,0.94,5.95
16.46111111,0.97,3.07
15.44444444,0.96,2.75
13.65,0.93,5.5
14.36111111,0.96,3.12
13.82777778,0.96,3.65
13.43888889,0.96,4.34
13.82777778,0.99,3.18
14.91111111,0.93,3.14
15.05555556,0.93,3.75
16.13888889,0.87,4.21
16.22777778,0.87,5.17
17.25555556,0.87,2.84
17.41111111,0.86,5.51
17.93888889,0.83,6.55
19.08333333,0.77,9.5
20.16111111,0.72,7.32
22.26666667,0.59,7.65
22.5,0.55,7.95
21.22777778,0.62,7.4
21.10555556,0.67,9.95
19.05555556,0.73,6.21
17.25,0.81,11.51
16.16111111,0.86,10.51
15.32777778,0.89,9.84
13.98888889,0.92,8.78
13.93888889,0.93,8.44
15.40555556,0.95,9.55
12.73888889,0.93,7.14
12.73888889,0.93,8.47
12.42222222,0.96,7.22
12.17777778,1,8.62
13.91666667,0.93,9.07
17.55555556,0.8,5.7
19.90555556,0.69,5.2
21.01666667,0.64,7.17
22.03888889,0.64,9.42
22.10555556,0.56,3.18
23.74444444,0.55,9.65
24.59444444,0.54,8.28
22.65,0.54,6.61
23.75,0.51,6.68
23.77222222,0.5,7.61
22.24444444,0.59,8.45
22.10555556,0.64,8.72
19.19444444,0.76,5.44
17.24444444,0.87,4.75
16.71111111,0.9,4.95
16.76111111,0.9,4.51
15.14444444,0.95,4.32
15.67222222,0.93,6.17
16.18888889,0.96,9.01
16.06666667,0.9,11.1
16.06666667,0.93,11.1
15.7,0.95,6.42
16.04444444,0.93,11.1
17.17777778,0.93,9.31
17.92222222,0.89,9.11
19.88333333,0.74,6.42
20.92777778,0.74,10.45
22.05,0.65,0
22.17222222,0.64,8.31
23.66111111,0.59,4.72
22.2,0.6,10.05
21.96666667,0.61,6.72
21.9,0.61,7.48
20.04444444,0.73,11.77
18.86666667,0.79,8.11
18.86666667,0.81,11.14
17.87222222,0.9,8.32
17.22222222,0.93,7.3
17.22222222,0.93,5.4
16.76666667,0.97,8.08
16.68888889,0.97,6.77
17.15,0.97,7.87
14.93333333,0.96,6.9
16.62222222,0.97,7.92
16.06111111,0.97,6.55
15.67777778,0.96,9.07
16.13333333,0.93,8.3
16.18333333,0.99,6.05
17.19444444,0.94,7.61
17.77777778,0.9,14.54
19.88333333,0.79,1.54
19.93888889,0.79,19.35
22.62222222,0.67,12.08
22.16111111,0.68,6.02
21.12222222,0.78,16.92
22.2,0.68,11.68
22.75555556,0.66,4.38
22.18888889,0.68,2.38
22.08333333,0.65,9.24
19.97777778,0.73,1.07
18.01666667,0.78,7.9
16.25,0.87,6.51
15.67222222,0.9,7.84
15.74444444,0.9,7.38
15.07222222,0.93,8.08
15.02777778,0.93,9.77
15.06111111,0.88,11.6
14.53888889,0.93,8.55
13.96111111,0.96,8.91
13.63888889,0.96,3.72
14.00555556,0.93,3.05
16.11666667,0.93,4.37
17.75555556,0.89,2.78
20.02777778,0.78,6.88
21.13888889,0.68,4.35
21.99444444,0.69,38.34
22.27222222,0.68,6.77
22.85,0.7,5.55
23.9,0.61,4.92
24.97777778,0.54,9.2
24.97777778,0.54,4.62
25.95,0.47,8.14
24.97777778,0.47,7.71
23.88888889,0.5,12.91
21.25555556,0.59,3.62
20.97222222,0.73,6.55
18.8,0.83,6.87
17.7,0.91,10.45
6.572222222,0.93,8.48
6.627777778,0.93,5.45
6.622222222,0.96,4.82
6.622222222,0.93,4.11
6.15,0.96,5.94
6.061111111,1,3.18
6.061111111,1,4.41
6.1,0.94,4.8
6.061111111,1,7.34
7.15,0.93,12.3
6.227777778,0.99,8.97
7.222222222,0.93,8.95
7.755555556,0.89,8.27
7.788888889,0.89,12.02
7.755555556,0.89,12.1
7.755555556,0.89,9.22
7.322222222,0.92,11.71
7.172222222,0.93,12.95
7.15,0.93,10.71
7.127777778,0.93,9.91
7.127777778,0.93,7.5
6.622222222,0.93,8.25
6.627777778,0.93,4.4
6.111111111,0.96,6.27
9.044444444,0.83,4.15
2.633333333,0.95,2.21
8.4,0.93,6.92
8.355555556,0.96,1.14
8.361111111,0.96,5.2
7.805555556,0.96,7.25
7.127777778,1,3.98
5.35,0.93,5.74
6.088888889,0.99,3.14
7.711111111,0.99,13.37
8.805555556,0.92,4.45
8.794444444,0.83,5.72
7.777777778,0.88,8.81
9,0.83,4.15
7.8,0.88,4.58
7.8,0.83,6.64
7.372222222,0.85,6.42
6.183333333,0.85,3.22
5.05,0.86,4.65
4.183333333,0.89,3.25
2.388888889,0.92,4.18
2.894444444,0.92,7.5
2.011111111,0.92,8.35
1.833333333,0.92,8.85
1.872222222,0.91,9.28
2.205555556,0.96,7.85
1.161111111,0.92,1.87
0.566666667,0.96,4.11
0.716666667,0.96,7.7
0.027777778,0.96,5.71
0.977777778,0.93,4.77
0.194444444,0.93,9.24
1.111111111,0.92,7.55
2.25,0.92,2.1
3.111111111,0.94,6.42
6.161111111,0.79,7.55
6.188888889,0.79,7.74
7.205555556,0.73,3.22
7.3,0.72,8.2
6.111111111,0.79,9.94
4.05,0.91,7.17
2.25,1,8.67
2.7,0.96,11.17
2.411111111,0.99,7.74
2.122222222,1,6.17
2.172222222,0.96,8.71
1.344444444,1,4.48
2.122222222,1,5.62
2.372222222,0.96,7.3
0.1,0.99,10.94
1.372222222,1,8.27
1.372222222,1,8.07
1.3,0.96,9
1.011111111,1,7.32
0.766666667,0.93,5.78
0.672222222,0.99,9.38
0.766666667,1,7.97
0.788888889,1,8.38
0.85,0.99,3.45
1.972222222,0.93,3.51
2.044444444,0.93,9.14
2.127777778,0.99,4.4
2.138888889,1,7.64
2.161111111,1,6.74
2.233333333,0.93,3.51
2.177777778,0.92,7.34
2.177777778,0.92,6.81
2.105555556,0.93,2.2
1.161111111,1,2.77
1.672222222,0.96,5.58
0.95,1,5.9
1.116666667,0.96,7.45
0.533333333,0.96,5.5
0.377777778,0.96,2.75
-0.483333333,1,6.9
-0.483333333,0.96,4.51
-0.922222222,1,3.18
-1.038888889,1,5.81
-1.088888889,1,7.67
-0.994444444,1,7.68
-1.088888889,0.93,5.55
-1.088888889,1,7.64
-1.077777778,1,16.98
-1.061111111,1,11.32
0.072222222,0.92,1.38
0.038888889,0.93,12.07
0.044444444,1,3.91
0.094444444,1,6.35
0.138888889,1,5.98
0.072222222,1,8.01
0.05,1,5.88
0.122222222,1,3.97
0.05,1,9.51
0,0.96,15.5
0.05,0.96,5.05
-0.022222222,1,11.17
-0.072222222,1,5.9
-0.894444444,0.97,16.05
0.438888889,0.96,2.61
0.411111111,0.96,1.15
-0.094444444,0.97,3.32
-0.138888889,1,8.34
-1.111111111,1,8.57
-1.033333333,1,7.38
-1.111111111,1,14.35
-1.111111111,1,9
-0.161111111,0.94,10.2
-0.022222222,1,11.4
-0.022222222,1,17.08
0.961111111,0.93,0.88
1.066666667,0.92,9.81
0.05,1,0.53
0.983333333,0.93,11.2
0.05,1,2.61
0,0.93,19.23
-0.838888889,1,9.51
-1.016666667,1,6.97
-1.088888889,1,10.6
-0.972222222,0.97,6.71
-1.088888889,1,7.4
-1.088888889,0.96,18.41
-1.566666667,1,5.92
-1.6,0.96,6.04
-1.6,0.96,6.88
-1.161111111,0.96,4.25
-1.111111111,0.93,4.68
-1.133333333,0.93,5.18
-2.122222222,1,6.91
-2.15,1,6.52
-2.2,1,0
-1.188888889,0.99,2.52
-1.111111111,1,4.32
-1.111111111,1,3.44
-0.133333333,0.93,3.24
-0.072222222,1,0
-0.022222222,1,1.41
-0.138888889,1,3.42
-0.072222222,0.93,4.91
-0.094444444,0.93,2.94
-1.111111111,1,5.17
-1.133333333,1,3.37
-1.133333333,1,3.38
-1.25,0.97,5.32
-1.688888889,0.96,4.3
-1.183333333,0.96,4.31
-1.744444444,0.99,18.71
-1.711111111,1,3.94
-1.205555556,0.96,2.84
-1.866666667,1,4.57
-1.205555556,0.93,4.38
-2.244444444,1,5.87
-2.238888889,0.99,2.68
-2.244444444,1,8.67
-2.244444444,1,3.2
-1.322222222,0.93,4.74
-1.155555556,0.93,5.07
-1.133333333,1,4.54
-0.25,0.93,5.24
-0.094444444,0.93,5.24
-0.094444444,0.93,6.54
-1,0.99,9.31
-1.111111111,1,6.3
-1.161111111,1,7.2
-1.061111111,1,11.44
-1.161111111,1,7.38
-1.111111111,0.96,8.78
-1.161111111,0.97,7.95
-1.111111111,0.96,6.25
-1.622222222,1,6.8
0.633333333,0.96,8.95
-1.644444444,1,10.27
-1.644444444,1,5.78
-1.766666667,1,5.21
-2.2,1,8.75
-2.15,1,5.85
-2.161111111,1,4.71
-2.15,1,8
-2.15,1,4.88
-0.211111111,0.93,4.35
0,0.93,6.4
0.022222222,0.93,6.02
0.15,0.99,5.95
0.022222222,1,4.71
0.022222222,1,4.72
0.255555556,0.99,3.82
0.072222222,1,8.4
0.072222222,1,7.94
0.188888889,0.99,6.52
1.111111111,0.93,7.8
0.6,0.96,6.97
0.677777778,0.99,7.55
0.6,1,6.47
1.111111111,0.96,9.95
2.5,0.87,9.14
1.183333333,0.96,8.04
1.133333333,0.96,8.91
1.127777778,0.96,9.54
1.133333333,0.96,8.75
1.133333333,1,10.42
1.161111111,0.99,9.44
1.133333333,0.93,9.78
1.133333333,0.93,11.9
1.272222222,0.93,15.18
2.244444444,0.93,7.97
2.244444444,0.93,7.67
2.288888889,0.99,9.31
2.266666667,0.92,7.98
2.266666667,0.93,2.08
1.805555556,0.96,7.9
2.244444444,0.92,6.97
2.222222222,0.92,7.61
2.627777778,0.91,5.37
2.755555556,0.9,5.74
2.805555556,0.89,8.57
3.233333333,0.84,5.5
3.288888889,0.83,5.01
3.288888889,0.82,5.88
1.816666667,0.89,6.88
2.777777778,0.85,4.71
2.777777778,0.82,4.35
2.777777778,0.83,6.44
2.777777778,0.82,8.12
2.777777778,0.82,7.38
2.288888889,0.84,9
2.244444444,0.85,5.07
2.294444444,0.91,9.11
2.144444444,0.92,8.28
2.222222222,0.92,8.75
2.2,0.92,6.12
2.111111111,0.93,8.3
2.222222222,0.92,0
2.222222222,0.92,7.9
1.288888889,1,5.54
2.222222222,0.92,8.57
2.222222222,0.92,4.28
2.305555556,0.92,8.58
2.222222222,0.92,11.98
2.222222222,0.89,8.71
2.177777778,0.9,5.4
1.688888889,0.89,4.7
6.111111111,0.96,6.7
-0.288888889,0.96,5.9
6.111111111,0.95,5.07
6.161111111,0.92,5.84
6.072222222,0.93,4.6
6.038888889,0.93,7.22
6.038888889,0.93,8.47
5.972222222,0.93,8.84
6.061111111,0.93,8.65
7.005555556,0.86,9.15
7.616666667,0.83,8.28
8.772222222,0.67,7.61
8.772222222,0.71,12.34
8.811111111,0.66,2.72
8.794444444,0.66,18.35
7.777777778,0.76,11.45
5.461111111,0.8,8.64
5.183333333,0.85,14.02
3.083333333,0.89,11.55
2.616666667,0.91,6.22
2.316666667,0.92,3.3
1.716666667,0.96,9.5
1.066666667,0.95,2.17
-0.488888889,0.96,13.24
1.688888889,0.88,9.75
-0.127777778,0.92,11.35
1.622222222,0.85,11.82
1.6,0.82,9.8
0.927777778,0.83,12.28
0.922222222,0.79,15.64
0.922222222,0.79,10.8
0.822222222,0.76,10.64
0.9,0.76,6.42
1.016666667,0.76,4.24
1.116666667,0.75,10.2
1.205555556,0.75,1.55
2.872222222,0.7,5.05
3.744444444,0.64,3.51
3.888888889,0.64,45.16
2.8,0.67,6.18
0.472222222,0.79,5.37
0.05,0.82,9.62
-1.061111111,0.88,10.28
-1.9,0.95,6.91
-1.038888889,0.88,6.92
-1.038888889,0.92,6.9
-1.3,0.95,10.51
-0.9,0.92,3.74
-0.438888889,0.92,6.87
1.005555556,0.92,6.27
-0.394444444,0.92,8.74
-0.372222222,0.92,6.42
-0.311111111,0.95,8.61
-1.95,0.99,9.77
-2,0.99,7.32
-1.011111111,0.93,5.95
0.044444444,0.92,3.75
0.094444444,0.92,5.34
0.955555556,0.87,9.15
2.244444444,0.85,8.22
2.838888889,0.76,12.47
3.705555556,0.72,8.67
3.883333333,0.71,8.18
2.844444444,0.82,8.91
1.355555556,0.84,8.9
1.183333333,0.85,9.92
1.205555556,0.85,7.05
1.072222222,0.86,9.52
1.161111111,0.85,9.08
0.65,0.92,9.04
1.055555556,0.9,7.35
1.138888889,0.92,8.02
0.627777778,0.92,9.12
0.683333333,0.92,7.42
0.627777778,0.92,8.14
1.138888889,0.92,5.25
1.083333333,0.92,1.88
1.161111111,0.92,6.5
1.161111111,0.92,1
1.083333333,0.96,4.22
1.138888889,0.99,5.67
2.2,0.92,3.15
2.711111111,0.89,6.12
3.938888889,0.82,3.18
3.961111111,0.88,9.3
3.961111111,0.82,4.52
5.05,0.76,5.58
4.005555556,0.81,6.61
2.544444444,0.85,4.07
0.255555556,0.91,3.14
0.122222222,0.92,4.91
-0.666666667,0.92,6.14
-0.966666667,0.96,5.22
-0.527777778,0.96,8.82
-0.294444444,0.96,5.67
-1.011111111,0.9,5.64
-1.272222222,0.92,8.81
-1.777777778,0.99,9.88
-2.233333333,0.99,10.65
-2.966666667,0.94,10.42
-1.661111111,0.95,11.12
-3.322222222,0.99,2.9
-2.65,0.92,5.05
-2.583333333,0.96,6.25
-2.333333333,0.94,4.28
-0.694444444,0.94,4.7
0.227777778,0.89,5.45
2.222222222,0.92,5
2.777777778,0.91,1.65
2.65,0.82,7.18
2.511111111,0.89,9.4
2.511111111,0.86,7.02
1.788888889,0.91,3.95
2.25,0.89,5.77
2.25,0.89,8.57
1.688888889,0.92,6.05
1.694444444,0.94,8.1
1.694444444,0.94,11.81
1.15,0.92,9.94
1.694444444,0.94,6.97
1.694444444,0.94,7.57
1.15,0.92,6
1.694444444,0.94,7.65
1.694444444,0.94,6.74
1.15,0.93,8.65
1.427777778,0.94,7.32
1.427777778,0.94,6.74
1.133333333,0.96,6.6
1.716666667,0.94,6.78
1.983333333,0.92,6.65
1.75,0.96,9.55
2.827777778,0.89,7.52
3.094444444,0.87,7.5
2.722222222,0.92,4.88
3.094444444,0.87,4.52
3.094444444,0.87,7.04
2.766666667,0.89,3.05
2.827777778,0.84,9.25
2.25,0.9,5.27
2.194444444,0.9,4.52
2.25,0.87,7.25
2.25,0.87,6.61
1.705555556,0.92,2.75
2.25,0.85,4.98
2.25,0.82,3.94
1.938888889,0.9,4.91
1.955555556,0.85,6.08
1.694444444,0.91,5.61
1.15,0.9,2.97
1.694444444,0.98,6.1
1.694444444,0.98,3.5
2.022222222,0.87,5.28
1.983333333,0.98,3.91
2.25,0.96,7.1
2.127777778,0.96,7.11
2.511111111,0.98,5.01
3.094444444,0.92,8.57
3.811111111,0.86,15.75
3.938888889,0.89,15.3
3.938888889,0.89,2.81
2.816666667,0.92,18.42
3.361111111,0.91,6.62
3.094444444,0.92,7.37
1.733333333,0.96,8.61
3.094444444,0.92,8.48
3.094444444,0.92,7.44
2.727777778,0.92,2.88
0.744444444,0.95,9.58
0.744444444,0.93,17.87
1.933333333,0.95,2.55
-0.9,0.94,9
-0.844444444,0.98,5.34
-0.961111111,0.98,13.37
-1.638888889,0.96,1.17
-1.638888889,0.94,1.27
-1.016666667,0.87,2.08
-1.111111111,0.92,6.31
-0.316666667,0.88,7.34
0.977777778,0.76,5.7
0.527777778,0.72,12.78
2.488888889,0.61,9.81
1.794444444,0.47,7.95
3.016666667,0.59,11.54
2.172222222,0.62,5.62
0.577777778,0.57,1.03
-1.694444444,0.81,3.4
-2.511111111,0.85,0.18
-2.322222222,0.8,7.78
-4.733333333,0.92,2.1
-5,0.92,9.54
-4.461111111,0.82,7.78
-5.844444444,0.92,2.65
-5.844444444,0.92,15.08
-5.461111111,0.77,5.55
-3.622222222,0.88,4.11
-3.305555556,0.86,23.6
-5.888888889,0.85,5.72
-3.494444444,0.86,3.5
-3.761111111,0.88,4.6
-7,0.85,2.94
-2.966666667,0.84,3.68
-2.172222222,0.83,1.62
-1.072222222,0.78,8.97
1.983333333,0.63,8.57
2.777777778,0.67,0
2.272222222,0.67,2.01
3.888888889,0.65,4.52
3.066666667,0.74,2.5
0.2,0.81,1.77
-0.266666667,0.85,0
-1.638888889,0.9,1.04
-2.216666667,0.86,1.48
-3.016666667,0.96,1.98
-3.016666667,0.94,2.37
-3.322222222,0.87,5.4
-4.933333333,0.96,2.8
-5,0.96,2.67
-5.094444444,0.92,5.47
-6.116666667,0.96,2.48
-6.65,0.96,5.05
-5.716666667,0.97,15.64
-7.622222222,0.92,1.74
-8.594444444,0.92,3.14
-7.3,0.96,3.04
-5.605555556,0.98,2.28
-5.344444444,0.98,4.45
-5.716666667,0.96,1.01
-5.005555556,0.96,5.94
-2.922222222,0.93,2.42
-2.755555556,0.99,3.48
-2.755555556,1,10.42
-2.733333333,1,8.45
-2.811111111,1,10.48
-2.8,1,10.48
-2.777777778,0.92,8.27
-2.888888889,0.93,6.82
-3.816666667,1,9.27
-3.816666667,0.96,9.61
-4.277777778,1,8.95
-4.305555556,1,5.08
-4.305555556,0.96,8.24
-3,0.96,10.25
-4.305555556,0.96,7.67
-4.255555556,0.96,7.07
-4.3,0.96,7.22
-3.744444444,0.99,7.48
-2.727777778,0.92,7.37
-2.794444444,1,7.37
-2.15,0.99,9.9
-1.061111111,0.92,7.02
-0.105555556,0.93,7.32
1.116666667,0.92,8.44
2.177777778,0.92,2.5
2.094444444,0.93,4.71
2.266666667,0.85,6.08
1.25,0.85,5.94
0.15,0.86,4.92
-1,0.92,2.41
-1.116666667,0.92,3.64
-1.288888889,0.93,7
-1.25,0.92,10.84
-2.822222222,0.96,9.7
-2.716666667,0.96,7.42
-3.4,0.96,10.45
-2.133333333,1,10.14
3.944444444,0.85,9.27
-2.2,1,7.35
-1.627777778,0.96,11.3
-2.155555556,1,10.25
-2.127777778,0.96,9.55
-2.105555556,1,11.28
-2.094444444,1,10.68
-2.061111111,1,10.97
-0.972222222,0.99,12.71
-0.022222222,0.93,10.87
1.227777778,1,8.7
1.316666667,0.99,8.78
2.905555556,0.96,10.45
2.933333333,0.99,6.91
3.95,0.92,8.61
3.166666667,0.98,10.14
3.95,0.92,8.12
3.927777778,0.92,2.68
4.005555556,0.92,7.68
5.016666667,0.86,8.94
4.505555556,0.89,7.12
4.45,0.89,8.44
4.505555556,0.89,7.05
-3.35,0.96,9.62
-4.177777778,0.93,9.45
-2.333333333,0.96,4.87
-2.361111111,0.96,9.12
-2.072222222,0.93,6.22
-2.822222222,0.93,8.05
-3.861111111,0.93,7.67
-4.044444444,0.93,7.68
-3.838888889,0.92,12.74
-2.288888889,0.89,11.64
-1.366666667,0.9,11.64
-0.988888889,0.88,7.72
0.122222222,0.85,8.75
1.377777778,0.84,8.45
2.277777778,0.79,10.17
2.25,0.79,7.18
0.655555556,0.82,9.7
-0.533333333,0.89,0
-1.1,0.91,10.51
-1.655555556,0.92,5.78
-2.255555556,0.92,10.81
-2.777777778,0.92,7.55
-3.272222222,0.92,9.98
-3.377777778,0.93,12.52
-3.355555556,0.88,9.54
-2.638888889,0.96,8.32
-4.488888889,0.92,5
-5.072222222,0.93,7.35
-5.477777778,0.96,7.22
-5.05,0.93,7.17
-4.983333333,0.92,6.85
-4.888888889,0.93,7.28
-3.888888889,0.93,8.78
